Date,No of Persons,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER
1,306,30.6,8,7.65,4.2,16.39285714,5.1,15.3,5.6,21.85714286,5.3,39.34285714,3,8.742857143,0,27.32142857,15.8,32.78571429,8.9,53.55,10.6,240.4285714,13,2.185714286,0.8,43.71428571,7.2,983.5714286,18.1,6.557142857,3,43.71428571,20.9,53.55,13.5,1092.857143,15.4,240.4285714,13.2,10.92857143,4.5,2.732142857,1
2,261,26.1,2.8,6.525,1.2,13.98214286,1.8,13.05,4.5,18.64285714,4.7,33.55714286,1.6,7.457142857,0,23.30357143,6.8,27.96428571,4.3,45.675,7.8,205.0714286,4.7,1.864285714,0.3,37.28571429,1.5,838.9285714,9.7,5.592857143,2.7,37.28571429,3.6,45.675,5.7,932.1428571,7.2,205.0714286,9.7,9.321428571,1.9,2.330357143,0.3
3,280,28,7.5,7,3.6,15,6.9,14,7.5,20,8.4,36,3.5,8,0,25,15.7,30,6.5,49,15.8,220,12.3,2,1.1,40,5.7,900,21.9,6,3.8,40,12.4,49,10.6,1000,17.8,220,14,10,4.4,2.5,1
4,258,25.8,4.3,6.45,1.7,13.82142857,2.9,12.9,2.9,18.42857143,2.3,33.17142857,1.6,7.371428571,0,23.03571429,5.9,27.64285714,4.1,45.15,2.8,202.7142857,5,1.842857143,0.3,36.85714286,3.9,829.2857143,9.7,5.528571429,2.3,36.85714286,4.1,45.15,2.9,921.4285714,7.5,202.7142857,7.2,9.214285714,1.7,2.303571429,0
5,281,28.1,5.2,7.025,3.7,15.05357143,8.1,14.05,5.3,20.07142857,8,36.12857143,3,8.028571429,0,25.08928571,12.6,30.10714286,7.8,49.175,9.2,220.7857143,13.2,2.007142857,0.5,40.14285714,6.6,903.2142857,25.6,6.021428571,3.3,40.14285714,15,49.175,11.7,1003.571429,15.5,220.7857143,13.9,10.03571429,5.7,2.508928571,1
6,289,28.9,5.8,7.225,3.6,15.48214286,6.7,14.45,9,20.64285714,9.7,37.15714286,3.3,8.257142857,0,25.80357143,11.3,30.96428571,8.8,50.575,9,227.0714286,12,2.064285714,0.5,41.28571429,4.1,928.9285714,18.1,6.192857143,3.1,41.28571429,12,50.575,9.1,1032.142857,14.7,227.0714286,11.2,10.32142857,4.9,2.580357143,1
7,275,27.5,6.8,6.875,4,14.73214286,4.8,13.75,7.4,19.64285714,7.1,35.35714286,3.2,7.857142857,0,24.55357143,11.9,29.46428571,6,48.125,9.2,216.0714286,13.6,1.964285714,0.9,39.28571429,6.4,883.9285714,22.5,5.892857143,3.7,39.28571429,14.4,48.125,9.5,982.1428571,19.3,216.0714286,15.3,9.821428571,3.9,2.455357143,1
1,252,25.2,2.3,6.3,2.3,13.5,2.3,12.6,1,18,3.1,32.4,2.4,7.2,0,22.5,5.3,27,3.2,44.1,3.1,198,4.3,1.8,0.1,36,1.6,810,16.1,5.4,2.1,36,2.1,44.1,5.8,900,10.9,198,6.7,9,1.7,2.25,0.2
2,250,25,1.7,6.25,1.1,13.39285714,1,12.5,3,17.85714286,2.7,32.14285714,1.1,7.142857143,0,22.32142857,6.6,26.78571429,3.8,43.75,3,196.4285714,4.9,1.785714286,0.1,35.71428571,1.7,803.5714286,14.4,5.357142857,1.2,35.71428571,3.9,43.75,7,892.8571429,9.9,196.4285714,8.4,8.928571429,1.2,2.232142857,0
3,273,27.3,7.6,6.825,3,14.625,7.1,13.65,6.9,19.5,6.5,35.1,3.7,7.8,0,24.375,13.6,29.25,8.2,47.775,12.7,214.5,12.7,1.95,0.8,39,5.5,877.5,27.9,5.85,3.4,39,9.1,47.775,10.9,975,15.7,214.5,11,9.75,4.9,2.4375,1
4,255,25.5,1.2,6.375,2.1,13.66071429,2.8,12.75,4.4,18.21428571,3.7,32.78571429,2.2,7.285714286,0,22.76785714,8.8,27.32142857,4.5,44.625,5.2,200.3571429,5.2,1.821428571,0.3,36.42857143,1.7,819.6428571,9.6,5.464285714,2.6,36.42857143,7,44.625,0.6,910.7142857,6,200.3571429,7.7,9.107142857,2.1,2.276785714,0.8
5,263,26.3,3.8,6.575,1.5,14.08928571,1.4,13.15,2,18.78571429,3.7,33.81428571,2.9,7.514285714,0,23.48214286,10.8,28.17857143,2.3,46.025,1.2,206.6428571,4.8,1.878571429,0.3,37.57142857,1.2,845.3571429,16.9,5.635714286,1.1,37.57142857,6.4,46.025,0.3,939.2857143,6.6,206.6428571,8.2,9.392857143,1.1,2.348214286,0.9
6,294,29.4,6.5,7.35,4.4,15.75,5.8,14.7,8.4,21,8.5,37.8,3.8,8.4,0,26.25,14.9,31.5,6.4,51.45,9.5,231,12.9,2.1,0.9,42,6.7,945,24.5,6.3,3,42,9.1,51.45,9.6,1050,19,231,12.8,10.5,4.3,2.625,1
7,277,27.7,7.1,6.925,3.3,14.83928571,4.1,13.85,9.5,19.78571429,7.1,35.61428571,3.9,7.914285714,0,24.73214286,12.1,29.67857143,7.9,48.475,12.7,217.6428571,13.1,1.978571429,1.1,39.57142857,5.3,890.3571429,18.4,5.935714286,3.5,39.57142857,13.3,48.475,11,989.2857143,20.6,217.6428571,12.2,9.892857143,4.8,2.473214286,1
1,268,26.8,1.3,6.7,2.5,14.35714286,3.6,13.4,2.9,19.14285714,1.4,34.45714286,1.3,7.657142857,0,23.92857143,7,28.71428571,4.4,46.9,3.1,210.5714286,5.8,1.914285714,0.3,38.28571429,3.2,861.4285714,16.7,5.742857143,1.9,38.28571429,6.6,46.9,6.9,957.1428571,6.1,210.5714286,7.2,9.571428571,2.2,2.392857143,0.7
2,256,25.6,2.9,6.4,1.1,13.71428571,3.3,12.8,2.8,18.28571429,3.8,32.91428571,1.8,7.314285714,0,22.85714286,8.5,27.42857143,2.9,44.8,7,201.1428571,4.3,1.828571429,0.4,36.57142857,3.7,822.8571429,16.3,5.485714286,2.4,36.57142857,7.6,44.8,7.6,914.2857143,6.1,201.1428571,6.2,9.142857143,2.1,2.285714286,0.8
3,290,29,7.6,7.25,3.1,15.53571429,8.2,14.5,8,20.71428571,5.6,37.28571429,3,8.285714286,0,25.89285714,14.8,31.07142857,7.7,50.75,11.1,227.8571429,13.8,2.071428571,1.2,41.42857143,6,932.1428571,18.8,6.214285714,3.1,41.42857143,15.2,50.75,11.1,1035.714286,15,227.8571429,15.6,10.35714286,3.2,2.589285714,1
4,278,27.8,5.3,6.95,3,14.89285714,6.5,13.9,7,19.85714286,8.5,35.74285714,3.9,7.942857143,0,24.82142857,13.6,29.78571429,8,48.65,15.5,218.4285714,13.8,1.985714286,1.1,39.71428571,7.3,893.5714286,23.6,5.957142857,3.9,39.71428571,17,48.65,11.5,992.8571429,20.1,218.4285714,14.3,9.928571429,5.9,2.482142857,1
5,288,28.8,5.8,7.2,3.6,15.42857143,5.4,14.4,6.1,20.57142857,9.3,37.02857143,3.1,8.228571429,0,25.71428571,11.6,30.85714286,6.2,50.4,10.7,226.2857143,13.2,2.057142857,0.7,41.14285714,4.8,925.7142857,21.2,6.171428571,3.8,41.14285714,20.6,50.4,13.8,1028.571429,19.4,226.2857143,13.2,10.28571429,3.6,2.571428571,1
6,291,29.1,6.5,7.275,4.6,15.58928571,7.4,14.55,5.5,20.78571429,5.1,37.41428571,3.4,8.314285714,0,25.98214286,12.9,31.17857143,7.8,50.925,11.4,228.6428571,13.5,2.078571429,1.1,41.57142857,5.4,935.3571429,26.9,6.235714286,3,41.57142857,9.3,50.925,8.9,1039.285714,17.6,228.6428571,14.9,10.39285714,5.2,2.598214286,1
7,291,29.1,7.8,7.275,4.8,15.58928571,5.3,14.55,8.1,20.78571429,7.7,37.41428571,3.8,8.314285714,0,25.98214286,12.6,31.17857143,7.9,50.925,11.3,228.6428571,11.9,2.078571429,0.9,41.57142857,7.8,935.3571429,23.2,6.235714286,3.9,41.57142857,11,50.925,10.9,1039.285714,16.7,228.6428571,11.7,10.39285714,5.1,2.598214286,1
1,259,25.9,1.5,6.475,2,13.875,2.9,12.95,4.2,18.5,1.4,33.3,1.1,7.4,0,23.125,7.4,27.75,4.6,45.325,6.7,203.5,5.8,1.85,0.4,37,3.2,832.5,12,5.55,2.9,37,7.3,45.325,0,925,10.1,203.5,8.7,9.25,1.7,2.3125,0
2,286,28.6,5.2,7.15,4.8,15.32142857,5.3,14.3,8.6,20.42857143,6.7,36.77142857,3.5,8.171428571,0,25.53571429,14.3,30.64285714,6.4,50.05,12,224.7142857,12.4,2.042857143,1.1,40.85714286,6,919.2857143,23.3,6.128571429,3.2,40.85714286,15.1,50.05,10.5,1021.428571,20.9,224.7142857,13.2,10.21428571,3.9,2.553571429,1
3,276,27.6,6.7,6.9,3.7,14.78571429,8.8,13.8,8.6,19.71428571,7.9,35.48571429,3.3,7.885714286,0,24.64285714,12.3,29.57142857,6.6,48.3,13,216.8571429,12.6,1.971428571,0.9,39.42857143,7.6,887.1428571,27.2,5.914285714,3.6,39.42857143,15.9,48.3,11.4,985.7142857,16,216.8571429,11.7,9.857142857,3.7,2.464285714,1
4,295,29.5,6.7,7.375,4.9,15.80357143,8.8,14.75,9.7,21.07142857,7.5,37.92857143,3.9,8.428571429,0,26.33928571,13,31.60714286,7.7,51.625,10,231.7857143,11.7,2.107142857,0.7,42.14285714,7.4,948.2142857,17.7,6.321428571,3.9,42.14285714,13.6,51.625,14.2,1053.571429,18.2,231.7857143,14.5,10.53571429,4.1,2.633928571,1
5,306,30.6,7.6,7.65,4.5,16.39285714,4.3,15.3,9.4,21.85714286,8.1,39.34285714,3.1,8.742857143,0,27.32142857,11.1,32.78571429,7.1,53.55,14.3,240.4285714,12.3,2.185714286,0.5,43.71428571,4.2,983.5714286,26.7,6.557142857,3.5,43.71428571,10.5,53.55,13.6,1092.857143,19.9,240.4285714,11.3,10.92857143,4.8,2.732142857,1
6,276,27.6,5.3,6.9,4.8,14.78571429,6.5,13.8,8,19.71428571,9.4,35.48571429,3.4,7.885714286,0,24.64285714,15.7,29.57142857,7.3,48.3,13.6,216.8571429,13.3,1.971428571,0.9,39.42857143,7.4,887.1428571,17,5.914285714,3.8,39.42857143,13.7,48.3,8.1,985.7142857,20.9,216.8571429,11.3,9.857142857,4.1,2.464285714,1
7,291,29.1,7.8,7.275,4.2,15.58928571,5.9,14.55,7.3,20.78571429,9.1,37.41428571,3.2,8.314285714,0,25.98214286,13.5,31.17857143,7.9,50.925,12.6,228.6428571,12.2,2.078571429,0.7,41.57142857,7,935.3571429,20.1,6.235714286,3,41.57142857,18.8,50.925,13.2,1039.285714,20.1,228.6428571,11.9,10.39285714,3.2,2.598214286,1
1,284,28.4,5.2,7.1,4.6,15.21428571,7.7,14.2,8.5,20.28571429,8.1,36.51428571,3.9,8.114285714,0,25.35714286,13.3,30.42857143,7.5,49.7,11.4,223.1428571,11.6,2.028571429,1.2,40.57142857,7.1,912.8571429,19,6.085714286,3.1,40.57142857,13.6,49.7,9.2,1014.285714,14.7,223.1428571,11.8,10.14285714,5.2,2.535714286,1
2,305,30.5,5.2,7.625,4.9,16.33928571,5.5,15.25,8.3,21.78571429,9.6,39.21428571,3.5,8.714285714,0,27.23214286,12.9,32.67857143,8.6,53.375,9.7,239.6428571,13.2,2.178571429,1.1,43.57142857,6.8,980.3571429,24.9,6.535714286,3.8,43.57142857,17.9,53.375,14.4,1089.285714,21.6,239.6428571,11,10.89285714,5.1,2.723214286,1
3,305,30.5,6.4,7.625,3.9,16.33928571,4.6,15.25,6.3,21.78571429,6.6,39.21428571,3.9,8.714285714,0,27.23214286,14,32.67857143,6.8,53.375,10.9,239.6428571,12.9,2.178571429,1,43.57142857,7.8,980.3571429,26.8,6.535714286,3.2,43.57142857,8.1,53.375,8.3,1089.285714,17.7,239.6428571,13.4,10.89285714,3.9,2.723214286,1
4,289,28.9,5,7.225,4,15.48214286,4.6,14.45,5.8,20.64285714,8.8,37.15714286,3.3,8.257142857,0,25.80357143,12.7,30.96428571,6.2,50.575,14.8,227.0714286,12,2.064285714,0.9,41.28571429,4,928.9285714,18.7,6.192857143,3.7,41.28571429,17.4,50.575,11.8,1032.142857,20.4,227.0714286,12.5,10.32142857,3.2,2.580357143,1
5,254,25.4,1.9,6.35,1.7,13.60714286,2.5,12.7,1.3,18.14285714,4.6,32.65714286,2.5,7.257142857,0,22.67857143,7.9,27.21428571,4,44.45,6.2,199.5714286,7,1.814285714,0.1,36.28571429,1.4,816.4285714,14.7,5.442857143,2.6,36.28571429,6.7,44.45,0.5,907.1428571,13.9,199.5714286,8.7,9.071428571,1.1,2.267857143,0.6
6,264,26.4,2.4,6.6,1.9,14.14285714,1.2,13.2,4.7,18.85714286,2.6,33.94285714,2,7.542857143,0,23.57142857,8.3,28.28571429,3,46.2,4.8,207.4285714,4,1.885714286,0.3,37.71428571,3.5,848.5714286,11.9,5.657142857,2.6,37.71428571,2.2,46.2,3.2,942.8571429,6.5,207.4285714,9.2,9.428571429,1.7,2.357142857,0.7
7,270,27,3.4,6.75,1.2,14.46428571,2.1,13.5,1,19.28571429,1.3,34.71428571,2.5,7.714285714,0,24.10714286,4.2,28.92857143,3,47.25,4.5,212.1428571,8.7,1.928571429,0.1,38.57142857,1.8,867.8571429,14.8,5.785714286,2.1,38.57142857,2,47.25,2.4,964.2857143,7.1,212.1428571,9.7,9.642857143,2,2.410714286,0.7
1,306,30.6,6.6,7.65,3.9,16.39285714,8,15.3,8.6,21.85714286,9.9,39.34285714,3.6,8.742857143,0,27.32142857,11.7,32.78571429,7,53.55,12.4,240.4285714,11,2.185714286,0.5,43.71428571,4.6,983.5714286,17.1,6.557142857,3.4,43.71428571,20.1,53.55,14.9,1092.857143,21.2,240.4285714,14.1,10.92857143,5.8,2.732142857,1
2,282,28.2,6.1,7.05,4.8,15.10714286,6.4,14.1,9.7,20.14285714,9.7,36.25714286,3.4,8.057142857,0,25.17857143,12.1,30.21428571,8.4,49.35,15.7,221.5714286,13.7,2.014285714,1,40.28571429,6.2,906.4285714,19.8,6.042857143,3.5,40.28571429,20.8,49.35,10.9,1007.142857,19.2,221.5714286,14.1,10.07142857,5.4,2.517857143,1
3,258,25.8,2.3,6.45,1.6,13.82142857,2.8,12.9,1.1,18.42857143,2.9,33.17142857,2,7.371428571,0,23.03571429,9.4,27.64285714,4.7,45.15,1.1,202.7142857,7.3,1.842857143,0.4,36.85714286,3.9,829.2857143,9.1,5.528571429,2.5,36.85714286,7,45.15,2.2,921.4285714,10.3,202.7142857,9.9,9.214285714,2.5,2.303571429,0.3
4,265,26.5,3.5,6.625,1.5,14.19642857,3.8,13.25,1.8,18.92857143,3.1,34.07142857,2.1,7.571428571,0,23.66071429,5.9,28.39285714,3.2,46.375,3.3,208.2142857,4.1,1.892857143,0.3,37.85714286,3.4,851.7857143,11.5,5.678571429,1.6,37.85714286,6.1,46.375,2,946.4285714,13.9,208.2142857,8.8,9.464285714,1.9,2.366071429,0.7
5,303,30.3,8.7,7.575,4.5,16.23214286,7.9,15.15,7.1,21.64285714,9.3,38.95714286,3.2,8.657142857,0,27.05357143,11.7,32.46428571,7.2,53.025,14.3,238.0714286,11.7,2.164285714,0.9,43.28571429,5.8,973.9285714,20.4,6.492857143,3.6,43.28571429,18.7,53.025,11.4,1082.142857,20.2,238.0714286,13.2,10.82142857,4.9,2.705357143,1
6,304,30.4,8.4,7.6,3.2,16.28571429,6.8,15.2,5,21.71428571,7.6,39.08571429,3,8.685714286,0,27.14285714,14.8,32.57142857,6,53.2,14.8,238.8571429,11.5,2.171428571,0.8,43.42857143,7.7,977.1428571,18.7,6.514285714,3.8,43.42857143,14.1,53.2,9.2,1085.714286,15.9,238.8571429,12.1,10.85714286,4.9,2.714285714,1
7,263,26.3,2.6,6.575,2.5,14.08928571,1.7,13.15,2.2,18.78571429,3.2,33.81428571,1.8,7.514285714,0,23.48214286,10.7,28.17857143,2.1,46.025,7.7,206.6428571,5.4,1.878571429,0.4,37.57142857,2.4,845.3571429,13.5,5.635714286,2.4,37.57142857,7.5,46.025,5.8,939.2857143,10.6,206.6428571,8.6,9.392857143,2.2,2.348214286,0.8
1,265,26.5,4.7,6.625,2.9,14.19642857,1.9,13.25,4.6,18.92857143,4.4,34.07142857,1.9,7.571428571,0,23.66071429,10.1,28.39285714,3.1,46.375,6.6,208.2142857,10.2,1.892857143,0.1,37.85714286,1.8,851.7857143,11.1,5.678571429,1.5,37.85714286,3.8,46.375,0.2,946.4285714,8,208.2142857,10.7,9.464285714,2.2,2.366071429,0.5
2,264,26.4,1.4,6.6,2.8,14.14285714,3,13.2,4.4,18.85714286,3.2,33.94285714,1.5,7.542857143,0,23.57142857,9.6,28.28571429,5.8,46.2,2.3,207.4285714,9.3,1.885714286,0.3,37.71428571,2.7,848.5714286,15.5,5.657142857,1.8,37.71428571,4.7,46.2,5.3,942.8571429,11,207.4285714,10,9.428571429,2.2,2.357142857,0.9
3,299,29.9,8.1,7.475,3.5,16.01785714,4.4,14.95,5,21.35714286,7,38.44285714,3,8.542857143,0,26.69642857,12.1,32.03571429,8.4,52.325,14.8,234.9285714,13.1,2.135714286,1.2,42.71428571,4,961.0714286,19.3,6.407142857,3.5,42.71428571,20,52.325,10.5,1067.857143,17.2,234.9285714,15.2,10.67857143,4.3,2.669642857,1
4,257,25.7,2.5,6.425,1.9,13.76785714,2.3,12.85,1.9,18.35714286,1.1,33.04285714,1.3,7.342857143,0,22.94642857,8.4,27.53571429,5.5,44.975,4,201.9285714,4.9,1.835714286,0.1,36.71428571,3.4,826.0714286,11.4,5.507142857,1.7,36.71428571,3.1,44.975,6.8,917.8571429,8.4,201.9285714,9.9,9.178571429,2.6,2.294642857,0.4
5,250,25,2.9,6.25,1.6,13.39285714,2.6,12.5,1,17.85714286,3.1,32.14285714,2,7.142857143,0,22.32142857,10.4,26.78571429,4.9,43.75,4.5,196.4285714,7.5,1.785714286,0.2,35.71428571,3.9,803.5714286,10.2,5.357142857,2.7,35.71428571,6.9,43.75,4.3,892.8571429,9.3,196.4285714,10.8,8.928571429,2.8,2.232142857,0.9
6,255,25.5,3.3,6.375,1.7,13.66071429,1.3,12.75,1.4,18.21428571,1.6,32.78571429,2.6,7.285714286,0,22.76785714,10.7,27.32142857,2.7,44.625,5.7,200.3571429,7.3,1.821428571,0.2,36.42857143,2.4,819.6428571,16.1,5.464285714,2.1,36.42857143,6.3,44.625,4.3,910.7142857,9.9,200.3571429,8,9.107142857,2.9,2.276785714,0.9
7,259,25.9,4.6,6.475,2.2,13.875,3.7,12.95,1,18.5,2.2,33.3,1,7.4,0,23.125,7.5,27.75,4,45.325,8.4,203.5,5.6,1.85,0.2,37,1.7,832.5,13.9,5.55,2.2,37,7.5,45.325,3.3,925,10.8,203.5,10.9,9.25,2.9,2.3125,0.5
1,305,30.5,5.2,7.625,3.8,16.33928571,8.1,15.25,6.6,21.78571429,6.3,39.21428571,3.4,8.714285714,0,27.23214286,13.6,32.67857143,6.8,53.375,12,239.6428571,13.8,2.178571429,0.7,43.57142857,5.1,980.3571429,21.5,6.535714286,3.2,43.57142857,19.8,53.375,9.7,1089.285714,21.3,239.6428571,12,10.89285714,5.1,2.723214286,1
2,289,28.9,5.6,7.225,4.3,15.48214286,7.8,14.45,9.3,20.64285714,7.6,37.15714286,3.4,8.257142857,0,25.80357143,13.2,30.96428571,7.3,50.575,15.7,227.0714286,12.1,2.064285714,1.2,41.28571429,6,928.9285714,22.2,6.192857143,3.9,41.28571429,8,50.575,14,1032.142857,15.4,227.0714286,11.9,10.32142857,3.9,2.580357143,1
3,269,26.9,1.7,6.725,2.5,14.41071429,1.8,13.45,1.1,19.21428571,1.2,34.58571429,1.2,7.685714286,0,24.01785714,7.5,28.82142857,3.6,47.075,3.1,211.3571429,6.6,1.921428571,0.1,38.42857143,3.2,864.6428571,12.4,5.764285714,2.3,38.42857143,2.8,47.075,2.9,960.7142857,7.5,211.3571429,8.5,9.607142857,1.6,2.401785714,0.1
4,254,25.4,4.3,6.35,2.9,13.60714286,2.8,12.7,4.9,18.14285714,2.4,32.65714286,2.6,7.257142857,0,22.67857143,6.7,27.21428571,5.5,44.45,2.7,199.5714286,4.3,1.814285714,0.2,36.28571429,2,816.4285714,15.6,5.442857143,2.4,36.28571429,2.5,44.45,6.4,907.1428571,12.9,199.5714286,10.2,9.071428571,1.9,2.267857143,0.6
5,271,27.1,5.4,6.775,4.6,14.51785714,7.5,13.55,8.7,19.35714286,5.9,34.84285714,3.5,7.742857143,0,24.19642857,14.4,29.03571429,7.4,47.425,10.8,212.9285714,13.8,1.935714286,1,38.71428571,5.7,871.0714286,21.8,5.807142857,3.7,38.71428571,10.1,47.425,13.5,967.8571429,20.6,212.9285714,13.1,9.678571429,4.6,2.419642857,1
6,253,25.3,2.6,6.325,1.3,13.55357143,1.8,12.65,4.9,18.07142857,4.5,32.52857143,2.6,7.228571429,0,22.58928571,7.5,27.10714286,3.4,44.275,6.4,198.7857143,4.8,1.807142857,0.4,36.14285714,3.9,813.2142857,13.3,5.421428571,2.1,36.14285714,6.8,44.275,0.1,903.5714286,11,198.7857143,9,9.035714286,1.7,2.258928571,0.3
7,265,26.5,4,6.625,1.1,14.19642857,1.4,13.25,4.9,18.92857143,2.8,34.07142857,2.7,7.571428571,0,23.66071429,7.7,28.39285714,2.3,46.375,4.7,208.2142857,5.8,1.892857143,0.4,37.85714286,3.9,851.7857143,14.8,5.678571429,1.3,37.85714286,6.8,46.375,5.8,946.4285714,8.7,208.2142857,8,9.464285714,2.6,2.366071429,0.8
1,290,29,5.2,7.25,4.9,15.53571429,6.1,14.5,7.3,20.71428571,9.6,37.28571429,3.8,8.285714286,0,25.89285714,11.9,31.07142857,7.1,50.75,15.9,227.8571429,11.8,2.071428571,1,41.42857143,5.8,932.1428571,26.2,6.214285714,3.7,41.42857143,19.4,50.75,13.2,1035.714286,16.6,227.8571429,15.7,10.35714286,4.6,2.589285714,1
2,256,25.6,3.1,6.4,2.9,13.71428571,2.8,12.8,1.6,18.28571429,4.5,32.91428571,1.9,7.314285714,0,22.85714286,7,27.42857143,2,44.8,4.8,201.1428571,4.6,1.828571429,0.3,36.57142857,3,822.8571429,13.9,5.485714286,2.7,36.57142857,5.1,44.8,0.2,914.2857143,6.2,201.1428571,7.6,9.142857143,2.8,2.285714286,0.1
3,305,30.5,6.8,7.625,3.2,16.33928571,5.6,15.25,8.8,21.78571429,6.9,39.21428571,3,8.714285714,0,27.23214286,12.7,32.67857143,8.2,53.375,9.1,239.6428571,12,2.178571429,1.2,43.57142857,6.4,980.3571429,17.4,6.535714286,3.9,43.57142857,17.8,53.375,8,1089.285714,18.7,239.6428571,11.1,10.89285714,3.6,2.723214286,1
4,291,29.1,7.2,7.275,3.5,15.58928571,8.4,14.55,6.7,20.78571429,5.3,37.41428571,3.5,8.314285714,0,25.98214286,11.4,31.17857143,7.9,50.925,11.7,228.6428571,13,2.078571429,1.1,41.57142857,5.7,935.3571429,18.3,6.235714286,3.5,41.57142857,9.1,50.925,12.8,1039.285714,20.2,228.6428571,11.4,10.39285714,5.8,2.598214286,1
5,266,26.6,4.1,6.65,1.7,14.25,3.1,13.3,2.4,19,3.3,34.2,1.4,7.6,0,23.75,6.1,28.5,3.9,46.55,1.3,209,8.6,1.9,0.4,38,3.8,855,15.3,5.7,1.1,38,7.1,46.55,0,950,9.6,209,7.1,9.5,2.9,2.375,0.5
6,293,29.3,6.4,7.325,4.4,15.69642857,7.5,14.65,8.2,20.92857143,9.9,37.67142857,3.1,8.371428571,0,26.16071429,11.9,31.39285714,6.6,51.275,9.8,230.2142857,12.3,2.092857143,0.5,41.85714286,5.8,941.7857143,23,6.278571429,3.9,41.85714286,15.1,51.275,13.1,1046.428571,19.1,230.2142857,12.8,10.46428571,3.8,2.616071429,1
7,257,25.7,3.4,6.425,2.9,13.76785714,2.9,12.85,3.9,18.35714286,4.8,33.04285714,1.6,7.342857143,0,22.94642857,9,27.53571429,5,44.975,1.8,201.9285714,5.7,1.835714286,0.2,36.71428571,3.8,826.0714286,9.4,5.507142857,1.3,36.71428571,4.5,44.975,6.9,917.8571429,13.5,201.9285714,8.4,9.178571429,1.5,2.294642857,0.1
1,272,27.2,7.5,6.8,4.1,14.57142857,4.5,13.6,9.1,19.42857143,9.7,34.97142857,3.2,7.771428571,0,24.28571429,13.8,29.14285714,7.9,47.6,12,213.7142857,12.4,1.942857143,1,38.85714286,6.7,874.2857143,26.8,5.828571429,3.2,38.85714286,8.8,47.6,11.9,971.4285714,15.9,213.7142857,14.9,9.714285714,3.5,2.428571429,1
2,284,28.4,7,7.1,3,15.21428571,4.5,14.2,5.3,20.28571429,8.9,36.51428571,3.7,8.114285714,0,25.35714286,12.2,30.42857143,6.6,49.7,11.6,223.1428571,11.6,2.028571429,1,40.57142857,7.2,912.8571429,24.1,6.085714286,3.1,40.57142857,15.9,49.7,10.6,1014.285714,17.6,223.1428571,14.7,10.14285714,5.7,2.535714286,1
3,263,26.3,2.6,6.575,2,14.08928571,1.2,13.15,4,18.78571429,3.8,33.81428571,1.9,7.514285714,0,23.48214286,4.5,28.17857143,4.1,46.025,2.9,206.6428571,10.6,1.878571429,0.4,37.57142857,2.1,845.3571429,15.4,5.635714286,1.3,37.57142857,6.5,46.025,4.3,939.2857143,6.4,206.6428571,8.3,9.392857143,1.7,2.348214286,0.8
4,280,28,5.9,7,3.2,15,4.3,14,6.2,20,5.7,36,3.1,8,0,25,14.3,30,6.1,49,14.8,220,13.4,2,1.2,40,6.1,900,22.2,6,3,40,12.3,49,13.8,1000,17.1,220,15.5,10,4.7,2.5,1
5,281,28.1,5.5,7.025,3,15.05357143,8.3,14.05,9.8,20.07142857,6,36.12857143,3.1,8.028571429,0,25.08928571,13.4,30.10714286,7.8,49.175,13,220.7857143,11.7,2.007142857,0.9,40.14285714,5.6,903.2142857,21,6.021428571,3,40.14285714,8.4,49.175,11.1,1003.571429,20.4,220.7857143,12.3,10.03571429,4.6,2.508928571,1
6,259,25.9,3,6.475,2,13.875,3.2,12.95,1.7,18.5,1.4,33.3,1.1,7.4,0,23.125,7.1,27.75,4.8,45.325,3,203.5,7,1.85,0.4,37,3.2,832.5,15.2,5.55,2.2,37,2.1,45.325,1.9,925,10.1,203.5,7.5,9.25,2,2.3125,0.8
7,278,27.8,5.6,6.95,3.3,14.89285714,5.6,13.9,9.2,19.85714286,9.9,35.74285714,3.9,7.942857143,0,24.82142857,11.2,29.78571429,8.3,48.65,11.6,218.4285714,12.2,1.985714286,0.9,39.71428571,5.6,893.5714286,17.1,5.957142857,3.6,39.71428571,14.4,48.65,10.3,992.8571429,16.9,218.4285714,14.1,9.928571429,3.7,2.482142857,1
